time,gFx,gFy,gFz,TgF
10.614202,0.0450,1.0674,0.0501,1.07
10.647221,0.0249,0.9799,0.1021,0.99
10.665414,0.0098,0.9030,0.1266,0.91
10.681902,0.0095,0.8810,0.1226,0.89
10.704394,0.0132,0.9447,0.1075,0.95
10.716969,0.0117,0.9738,0.1053,0.98
10.748996,0.0200,0.9899,0.1229,1.00
10.767219,0.0298,0.9970,0.1236,1.01
10.783313,0.0349,1.0097,0.1300,1.02
10.799847,0.0364,1.0173,0.1417,1.03
10.821185,0.0327,1.0141,0.1568,1.03
10.833383,0.0237,1.0019,0.1395,1.01
10.865667,0.0303,0.9672,0.1353,0.98
10.882394,0.0254,0.9653,0.1114,0.97
10.903610,0.0222,0.9831,0.0999,0.99
10.917268,0.0269,0.9794,0.0972,0.98
10.950176,0.0366,1.0017,0.0970,1.01
10.965702,0.0408,1.0004,0.1031,1.01
10.984662,0.0423,0.9880,0.1200,1.00
10.999360,0.0393,0.9792,0.1202,0.99
11.023326,0.0266,0.9929,0.1085,1.00
11.050234,0.0232,1.0070,0.1041,1.01
11.065986,0.0203,1.0068,0.1090,1.01
11.083659,0.0237,1.0009,0.1046,1.01
11.100005,0.0266,0.9985,0.0906,1.00
11.122980,0.0335,0.9921,0.1112,1.00
11.150837,0.0325,0.9936,0.1014,1.00
11.166816,0.0222,0.9890,0.1197,1.00
11.183991,0.0293,0.9880,0.1185,1.00
11.199700,0.0396,0.9953,0.1151,1.00
11.222063,0.0467,1.0012,0.1097,1.01
11.250367,0.0450,0.9997,0.1085,1.01
11.267372,0.0349,1.0014,0.1116,1.01
11.284095,0.0315,1.0058,0.1058,1.01
11.305038,0.0327,1.0065,0.1053,1.01
11.319231,0.0269,0.9977,0.1097,1.00
11.350687,0.0215,0.9955,0.1131,1.00
11.367365,0.0271,0.9985,0.1024,1.00
11.384074,0.0247,0.9965,0.1004,1.00
11.404580,0.0210,1.0002,0.0967,1.01
11.433909,0.0320,1.0065,0.0963,1.01
11.451041,0.0393,0.9982,0.0960,1.00
11.467393,0.0403,1.0007,0.0950,1.01
11.483534,0.0423,1.0026,0.0948,1.01
11.506359,0.0428,1.0046,0.0987,1.01
11.534162,0.0374,1.0046,0.1024,1.01
11.551370,0.0486,1.0026,0.1102,1.01
11.567420,0.0569,0.9941,0.0919,1.00
11.584297,0.0577,1.0009,0.0762,1.01
